system_id,timestamp_utc,lat,lon,num_panels,panel_area_m2,panel_efficiency,inverter_efficiency,tilt_deg,azimuth_deg,inverter_max_ac_kw,ghi_w_m2,temperature_C,poa_w_m2,system_capacity_kw,pvwatts_pred_kwh,your_baseline_kwh,measured_ac_kwh,hour_of_day,day_of_year
sys_1,2025-09-10T22:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,106.28,7.73,92.04,0.948,0.0849,0.0815,0.0877,22,253
sys_1,2025-09-10T23:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,41.52,10.68,35.96,0.948,0.0332,0.0319,0.0305,23,253
sys_1,2025-09-11T00:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,59.25,12.39,51.31,0.948,0.0474,0.0455,0.0459,0,254
sys_1,2025-09-11T01:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,27.29,12.12,23.63,0.948,0.0218,0.0209,0.0217,1,254
sys_1,2025-09-11T02:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,47.98,14.62,41.55,0.948,0.0383,0.0368,0.0369,2,254
sys_1,2025-09-11T03:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,147.79,17.92,127.99,0.948,0.1181,0.1134,0.1206,3,254
sys_1,2025-09-11T04:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,123.36,16.7,106.83,0.948,0.0986,0.0946,0.0986,4,254
sys_1,2025-09-11T05:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,212.18,18.52,183.76,0.948,0.1696,0.1628,0.1542,5,254
sys_1,2025-09-11T06:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,252.63,17.14,218.78,0.948,0.2019,0.1938,0.197,6,254
sys_1,2025-09-11T07:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,288.85,16.59,250.15,0.948,0.2308,0.2216,0.2333,7,254
sys_1,2025-09-11T08:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,250.84,17.54,217.23,0.948,0.2005,0.1924,0.1846,8,254
sys_1,2025-09-11T09:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,298.2,15.6,258.25,0.948,0.2383,0.2288,0.2221,9,254
sys_1,2025-09-11T10:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,307.27,16.52,266.1,0.948,0.2456,0.2357,0.2366,10,254
sys_1,2025-09-11T11:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,362.11,14.82,313.6,0.948,0.2894,0.2778,0.2796,11,254
sys_1,2025-09-11T12:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,375.01,11.43,324.77,0.948,0.2997,0.2877,0.3138,12,254
sys_1,2025-09-11T13:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,324.54,8.64,281.06,0.948,0.2594,0.249,0.2259,13,254
sys_1,2025-09-11T14:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,317.78,8.75,275.2,0.948,0.254,0.2438,0.2216,14,254
sys_1,2025-09-11T15:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,289.53,6.02,250.74,0.948,0.2314,0.2221,0.2069,15,254
sys_1,2025-09-11T16:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,288.02,6.89,249.43,0.948,0.2302,0.221,0.2228,16,254
sys_1,2025-09-11T17:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,288.65,9.38,249.98,0.948,0.2307,0.2215,0.2358,17,254
sys_1,2025-09-11T18:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,223.7,6.56,193.73,0.948,0.1788,0.1716,0.1579,18,254
sys_1,2025-09-11T19:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,241.62,7.07,209.25,0.948,0.1931,0.1854,0.1742,19,254
sys_1,2025-09-11T20:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,179.47,7.56,155.42,0.948,0.1434,0.1377,0.1331,20,254
sys_1,2025-09-11T21:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,84.0,7.66,72.74,0.948,0.0671,0.0644,0.0657,21,254
sys_1,2025-09-11T22:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,103.87,11.58,89.95,0.948,0.083,0.0797,0.0776,22,254
sys_1,2025-09-11T23:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,20.21,12.49,17.5,0.948,0.0162,0.0155,0.0144,23,254
sys_1,2025-09-12T00:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,20.84,10.82,18.05,0.948,0.0167,0.016,0.0151,0,255
sys_1,2025-09-12T01:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,79.58,15.52,68.92,0.948,0.0636,0.0611,0.0601,1,255
sys_1,2025-09-12T02:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,37.92,15.61,32.84,0.948,0.0303,0.0291,0.0303,2,255
sys_1,2025-09-12T03:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,162.04,16.56,140.33,0.948,0.1295,0.1243,0.1298,3,255
sys_1,2025-09-12T04:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,198.52,19.04,171.92,0.948,0.1586,0.1523,0.151,4,255
sys_1,2025-09-12T05:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,209.26,16.21,181.23,0.948,0.1672,0.1605,0.1656,5,255
sys_1,2025-09-12T06:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,231.19,17.42,200.21,0.948,0.1848,0.1774,0.1723,6,255
sys_1,2025-09-12T07:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,268.38,18.37,232.42,0.948,0.2145,0.2059,0.1878,7,255
sys_1,2025-09-12T08:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,299.44,16.14,259.32,0.948,0.2393,0.2297,0.2246,8,255
sys_1,2025-09-12T09:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,319.28,16.21,276.5,0.948,0.2552,0.2449,0.2362,9,255
sys_1,2025-09-12T10:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,314.17,15.18,272.08,0.948,0.2511,0.241,0.2527,10,255
sys_1,2025-09-12T11:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,287.95,14.26,249.37,0.948,0.2301,0.2209,0.2015,11,255
sys_1,2025-09-12T12:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,332.59,9.36,288.03,0.948,0.2658,0.2552,0.2482,12,255
sys_1,2025-09-12T13:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,390.08,9.27,337.82,0.948,0.3117,0.2993,0.2976,13,255
sys_1,2025-09-12T14:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,358.71,11.88,310.65,0.948,0.2867,0.2752,0.2736,14,255
sys_1,2025-09-12T15:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,307.93,7.04,266.68,0.948,0.2461,0.2362,0.2473,15,255
sys_1,2025-09-12T16:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,318.38,7.77,275.72,0.948,0.2544,0.2443,0.2177,16,255
sys_1,2025-09-12T17:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,310.3,8.34,268.72,0.948,0.248,0.2381,0.2265,17,255
sys_1,2025-09-12T18:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,259.19,8.5,224.47,0.948,0.2071,0.1988,0.2071,18,255
sys_1,2025-09-12T19:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,244.74,9.46,211.95,0.948,0.1956,0.1878,0.1884,19,255
sys_1,2025-09-12T20:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,179.51,6.95,155.46,0.948,0.1435,0.1377,0.1338,20,255
sys_1,2025-09-12T21:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,85.86,6.49,74.36,0.948,0.0686,0.0659,0.0681,21,255
sys_1,2025-09-12T22:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,78.79,9.88,68.24,0.948,0.063,0.0604,0.0556,22,255
sys_1,2025-09-12T23:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,0.0,12.65,0.0,0.948,0.0,0.0,0.0,23,255
sys_1,2025-09-13T00:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,0.0,11.51,0.0,0.948,0.0,0.0,0.0,0,256
sys_1,2025-09-13T01:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,8.95,14.45,7.75,0.948,0.0072,0.0069,0.0071,1,256
sys_1,2025-09-13T02:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,60.37,14.93,52.28,0.948,0.0482,0.0463,0.0424,2,256
sys_1,2025-09-13T03:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,119.7,17.39,103.66,0.948,0.0957,0.0918,0.0906,3,256
sys_1,2025-09-13T04:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,175.68,15.5,152.14,0.948,0.1404,0.1348,0.1347,4,256
sys_1,2025-09-13T05:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,184.42,17.79,159.71,0.948,0.1474,0.1415,0.1471,5,256
sys_1,2025-09-13T06:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,240.19,18.8,208.01,0.948,0.192,0.1843,0.2052,6,256
sys_1,2025-09-13T07:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,244.96,16.65,212.14,0.948,0.1958,0.1879,0.1791,7,256
sys_1,2025-09-13T08:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,259.02,15.91,224.32,0.948,0.207,0.1987,0.1991,8,256
sys_1,2025-09-13T09:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,373.6,14.51,323.55,0.948,0.2986,0.2866,0.3038,9,256
sys_1,2025-09-13T10:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,289.58,15.72,250.78,0.948,0.2314,0.2222,0.2179,10,256
sys_1,2025-09-13T11:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,281.9,15.06,244.13,0.948,0.2253,0.2163,0.2203,11,256
sys_1,2025-09-13T12:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,287.97,15.37,249.39,0.948,0.2301,0.2209,0.2329,12,256
sys_1,2025-09-13T13:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,330.8,8.63,286.48,0.948,0.2644,0.2538,0.2429,13,256
sys_1,2025-09-13T14:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,339.4,7.99,293.93,0.948,0.2712,0.2604,0.2493,14,256
sys_1,2025-09-13T15:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,321.21,9.32,278.18,0.948,0.2567,0.2464,0.2374,15,256
sys_1,2025-09-13T16:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,285.26,9.63,247.04,0.948,0.228,0.2189,0.2277,16,256
sys_1,2025-09-13T17:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,213.44,8.1,184.85,0.948,0.1706,0.1638,0.1563,17,256
sys_1,2025-09-13T18:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,269.99,6.31,233.82,0.948,0.2158,0.2071,0.1959,18,256
sys_1,2025-09-13T19:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,218.14,4.4,188.91,0.948,0.1743,0.1674,0.1707,19,256
sys_1,2025-09-13T20:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,186.88,5.95,161.84,0.948,0.1493,0.1434,0.1403,20,256
sys_1,2025-09-13T21:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,117.65,10.11,101.89,0.948,0.094,0.0903,0.0939,21,256
sys_1,2025-09-13T22:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,97.54,11.82,84.47,0.948,0.0779,0.0748,0.0746,22,256
sys_1,2025-09-13T23:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,37.81,11.15,32.75,0.948,0.0302,0.029,0.0284,23,256
sys_1,2025-09-14T00:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,0.0,10.78,0.0,0.948,0.0,0.0,0.0,0,257
sys_1,2025-09-14T01:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,0.0,13.83,0.0,0.948,0.0,0.0,0.0,1,257
sys_1,2025-09-14T02:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,23.21,19.24,20.1,0.948,0.0186,0.0178,0.0187,2,257
sys_1,2025-09-14T03:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,96.32,16.28,83.41,0.948,0.077,0.0739,0.0695,3,257
sys_1,2025-09-14T04:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,183.02,15.28,158.5,0.948,0.1463,0.1404,0.1425,4,257
sys_1,2025-09-14T05:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,213.79,18.6,185.15,0.948,0.1709,0.164,0.1642,5,257
sys_1,2025-09-14T06:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,241.54,18.0,209.18,0.948,0.193,0.1853,0.1903,6,257
sys_1,2025-09-14T07:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,230.06,16.0,199.24,0.948,0.1839,0.1765,0.1779,7,257
sys_1,2025-09-14T08:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,318.72,16.28,276.02,0.948,0.2547,0.2445,0.2657,8,257
sys_1,2025-09-14T09:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,321.45,13.34,278.39,0.948,0.2569,0.2466,0.2329,9,257
sys_1,2025-09-14T10:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,343.5,15.78,297.48,0.948,0.2745,0.2635,0.2546,10,257
sys_1,2025-09-14T11:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,334.13,11.71,289.36,0.948,0.267,0.2563,0.2332,11,257
sys_1,2025-09-14T12:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,286.63,11.87,248.23,0.948,0.2291,0.2199,0.2318,12,257
sys_1,2025-09-14T13:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,360.65,7.66,312.34,0.948,0.2882,0.2767,0.2695,13,257
sys_1,2025-09-14T14:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,308.23,9.8,266.93,0.948,0.2463,0.2365,0.2113,14,257
sys_1,2025-09-14T15:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,258.48,12.29,223.85,0.948,0.2066,0.1983,0.206,15,257
sys_1,2025-09-14T16:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,280.99,8.59,243.34,0.948,0.2246,0.2156,0.2103,16,257
sys_1,2025-09-14T17:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,255.93,6.19,221.64,0.948,0.2045,0.1964,0.179,17,257
sys_1,2025-09-14T18:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,178.25,7.93,154.37,0.948,0.1425,0.1368,0.1281,18,257
sys_1,2025-09-14T19:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,231.07,7.3,200.11,0.948,0.1847,0.1773,0.1748,19,257
sys_1,2025-09-14T20:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,222.0,8.33,192.26,0.948,0.1774,0.1703,0.1471,20,257
sys_1,2025-09-14T21:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,140.73,10.89,121.87,0.948,0.1125,0.108,0.1057,21,257
sys_1,2025-09-14T22:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,100.4,10.04,86.95,0.948,0.0802,0.077,0.0763,22,257
sys_1,2025-09-14T23:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,44.71,11.79,38.72,0.948,0.0357,0.0343,0.031,23,257
sys_1,2025-09-15T00:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,0.0,13.42,0.0,0.948,0.0,0.0,0.0,0,258
sys_1,2025-09-15T01:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,70.14,16.32,60.74,0.948,0.0561,0.0538,0.0486,1,258
sys_1,2025-09-15T02:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,152.53,12.94,132.09,0.948,0.1219,0.117,0.1152,2,258
sys_1,2025-09-15T03:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,139.35,17.66,120.68,0.948,0.1114,0.1069,0.1141,3,258
sys_1,2025-09-15T04:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,209.63,14.09,181.54,0.948,0.1675,0.1608,0.1507,4,258
sys_1,2025-09-15T05:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,251.09,18.59,217.45,0.948,0.2007,0.1926,0.2076,5,258
sys_1,2025-09-15T06:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,243.62,16.49,210.98,0.948,0.1947,0.1869,0.1805,6,258
sys_1,2025-09-15T07:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,257.04,15.47,222.6,0.948,0.2054,0.1972,0.1834,7,258
sys_1,2025-09-15T08:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,264.48,16.67,229.05,0.948,0.2114,0.2029,0.2062,8,258
sys_1,2025-09-15T09:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,259.76,16.52,224.96,0.948,0.2076,0.1993,0.2142,9,258
sys_1,2025-09-15T10:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,341.24,17.71,295.52,0.948,0.2727,0.2618,0.2518,10,258
sys_1,2025-09-15T11:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,327.18,12.1,283.35,0.948,0.2615,0.251,0.2548,11,258
sys_1,2025-09-15T12:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,379.19,11.83,328.39,0.948,0.303,0.2909,0.2977,12,258
sys_1,2025-09-15T13:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,347.13,10.2,300.62,0.948,0.2774,0.2663,0.2335,13,258
sys_1,2025-09-15T14:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,322.58,10.96,279.36,0.948,0.2578,0.2475,0.2793,14,258
sys_1,2025-09-15T15:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,318.24,7.97,275.6,0.948,0.2543,0.2442,0.2503,15,258
sys_1,2025-09-15T16:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,255.13,6.63,220.95,0.948,0.2039,0.1957,0.1707,16,258
sys_1,2025-09-15T17:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,278.39,10.7,241.09,0.948,0.2225,0.2136,0.1968,17,258
sys_1,2025-09-15T18:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,242.08,7.29,209.65,0.948,0.1935,0.1857,0.1881,18,258
sys_1,2025-09-15T19:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,198.95,8.32,172.3,0.948,0.159,0.1526,0.1517,19,258
sys_1,2025-09-15T20:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,130.21,7.43,112.76,0.948,0.1041,0.0999,0.0996,20,258
sys_1,2025-09-15T21:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,126.66,8.42,109.69,0.948,0.1012,0.0972,0.0991,21,258
sys_1,2025-09-15T22:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,159.79,9.34,138.39,0.948,0.1277,0.1226,0.1228,22,258
sys_1,2025-09-15T23:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,3.94,10.44,3.41,0.948,0.0031,0.003,0.0027,23,258
sys_1,2025-09-16T00:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,15.23,12.34,13.19,0.948,0.0122,0.0117,0.0114,0,259
sys_1,2025-09-16T01:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,0.0,13.98,0.0,0.948,0.0,0.0,0.0,1,259
sys_1,2025-09-16T02:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,56.48,15.38,48.91,0.948,0.0451,0.0433,0.0404,2,259
sys_1,2025-09-16T03:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,171.11,14.95,148.18,0.948,0.1367,0.1313,0.1216,3,259
sys_1,2025-09-16T04:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,174.2,15.64,150.86,0.948,0.1392,0.1336,0.1271,4,259
sys_1,2025-09-16T05:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,201.14,14.78,174.19,0.948,0.1607,0.1543,0.16,5,259
sys_1,2025-09-16T06:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,202.21,16.94,175.12,0.948,0.1616,0.1551,0.1459,6,259
sys_1,2025-09-16T07:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,255.27,18.9,221.07,0.948,0.204,0.1958,0.1923,7,259
sys_1,2025-09-16T08:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,285.12,16.33,246.92,0.948,0.2279,0.2187,0.2076,8,259
sys_1,2025-09-16T09:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,316.87,14.3,274.42,0.948,0.2532,0.2431,0.2386,9,259
sys_1,2025-09-16T10:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,283.21,14.7,245.27,0.948,0.2263,0.2173,0.2076,10,259
sys_1,2025-09-16T11:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,378.79,12.24,328.04,0.948,0.3027,0.2906,0.257,11,259
sys_1,2025-09-16T12:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,364.53,10.58,315.69,0.948,0.2913,0.2797,0.2823,12,259
sys_1,2025-09-16T13:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,312.8,10.83,270.89,0.948,0.25,0.24,0.2492,13,259
sys_1,2025-09-16T14:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,327.3,10.96,283.45,0.948,0.2616,0.2511,0.2487,14,259
sys_1,2025-09-16T15:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,282.52,8.85,244.67,0.948,0.2258,0.2167,0.2349,15,259
sys_1,2025-09-16T16:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,293.12,7.24,253.85,0.948,0.2343,0.2249,0.1964,16,259
sys_1,2025-09-16T17:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,232.86,8.45,201.67,0.948,0.1861,0.1787,0.181,17,259
sys_1,2025-09-16T18:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,242.01,6.19,209.58,0.948,0.1934,0.1857,0.1955,18,259
sys_1,2025-09-16T19:00:00,-28.0018,-9.7803,14,2.078,0.163,0.973,30,170,7.0,178.35,5.55,154.45,0.948,0.1425,0.1368,0.1261,19,259
sys_2,2025-09-04T08:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,325.24,19.0,314.16,2.196,0.6562,0.6299,0.5973,8,247
sys_2,2025-09-04T09:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,354.27,18.55,342.2,2.196,0.7148,0.6862,0.7504,9,247
sys_2,2025-09-04T10:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,315.68,15.87,304.92,2.196,0.6369,0.6114,0.5572,10,247
sys_2,2025-09-04T11:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,291.32,15.0,281.39,2.196,0.5877,0.5642,0.5446,11,247
sys_2,2025-09-04T12:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,359.65,12.59,347.39,2.196,0.7256,0.6966,0.7217,12,247
sys_2,2025-09-04T13:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,332.82,12.8,321.48,2.196,0.6715,0.6446,0.6017,13,247
sys_2,2025-09-04T14:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,367.95,11.43,355.41,2.196,0.7423,0.7127,0.7138,14,247
sys_2,2025-09-04T15:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,287.53,9.16,277.73,2.196,0.5801,0.5569,0.5533,15,247
sys_2,2025-09-04T16:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,306.91,6.27,296.45,2.196,0.6192,0.5944,0.6085,16,247
sys_2,2025-09-04T17:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,331.38,5.15,320.09,2.196,0.6686,0.6418,0.6346,17,247
sys_2,2025-09-04T18:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,259.7,9.18,250.85,2.196,0.524,0.503,0.0,18,247
sys_2,2025-09-04T19:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,178.37,9.25,172.29,2.196,0.3599,0.3455,0.3358,19,247
sys_2,2025-09-04T20:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,215.31,7.87,207.97,2.196,0.4344,0.417,0.4343,20,247
sys_2,2025-09-04T21:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,147.05,8.53,142.04,2.196,0.2967,0.2848,0.2692,21,247
sys_2,2025-09-04T22:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,47.95,8.67,46.32,2.196,0.0967,0.0929,0.0917,22,247
sys_2,2025-09-04T23:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,34.93,10.31,33.74,2.196,0.0705,0.0677,0.0601,23,247
sys_2,2025-09-05T00:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,0.0,14.96,0.0,2.196,0.0,0.0,0.0,0,248
sys_2,2025-09-05T01:00:00,-20.1363,-76.362,28,1.961,0.2,0.951,15,190,5.0,83.68,14.34,80.83,2.196,0.1688,0.1621,0.1514,1,248
